# wx wy wz  dvx dvy dvz  mag  devMax devMin  nfaces  mat  pNy nPar created weld
-12.32165 2.48220 -21.41127  0.021848 0.013503 0.000000  0.025684  31.72 31.72  2  rooms::mirUV  0.894 1 1 1
0.13260 -0.00067 -7.32654  0.000000 -0.000673 0.000000  0.000673  0.00 0.00  11  floor::mirUV  1.000 1 1 0
-0.12054 -0.00067 -7.32654  0.000000 -0.000673 0.000000  0.000673  0.00 0.00  7  floor::mirUV  1.000 1 1 0
14.88432 0.20492 -56.17141  0.015744 0.000000 0.026253  0.030612  0.02 0.00  6  rooms::mirUV  0.000 1 1 0
-5.23152 0.00021 -7.52905  0.000000 0.000210 0.000000  0.000210  0.00 0.00  9  floor::mirUV  1.000 1 1 0
-8.57054 -0.01391 -22.40574  0.000000 -0.013908 0.000000  0.013908  0.00 0.00  5  floor::mirUV  1.000 1 1 0
-2.49522 -0.02332 -7.32654  0.000000 -0.023320 0.000000  0.023320  0.00 0.00  6  floor::mirUV  1.000 1 1 0
-13.59346 4.68064 -21.39620  -0.015612 0.000000 0.000000  0.015612  0.03 0.00  11  rooms::mirUV  0.000 1 1 0
9.63131 -0.01508 -22.51122  0.000000 -0.015085 0.000000  0.015085  0.00 0.00  4  floor::mirUV  1.000 1 1 0
-12.44529 3.26669 -10.89579  -0.101789 0.000000 0.000000  0.101789  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
-3.59215 -0.00067 -7.32654  0.000000 -0.000673 0.000000  0.000673  0.00 0.00  6  floor::mirUV  1.000 1 1 0
-6.00299 -0.00067 -7.32654  0.000000 -0.000673 0.000000  0.000673  0.00 0.00  8  floor::mirUV  1.000 1 1 0
10.50377 1.81054 -50.46729  0.050180 0.000001 0.025951  0.056494  0.00 0.00  7  rooms  0.000 1 1 0
0.13260 -0.01038 -9.92754  0.000000 -0.010379 0.000000  0.010379  0.00 0.00  6  floor::mirUV  1.000 1 1 0
-12.44529 3.26910 -53.63365  -0.101789 0.000000 0.000000  0.101789  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
-3.67653 -0.01508 -30.07523  0.000000 -0.015085 0.000000  0.015085  0.00 0.00  5  floor::mirUV  1.000 1 1 0
-6.12052 0.00000 -5.55457  0.000000 0.000000 0.000000  0.000000  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
0.00000 -0.02156 -6.29500  0.000000 -0.021555 0.000000  0.021555  0.00 0.00  7  floor::mirUV  1.000 1 1 0
14.93400 4.93740 -56.23690  0.000000 0.000000 0.000000  0.000000  0.00 0.00  3  rooms::mirUV  0.000 1 1 0
44.93233 18.20787 -49.30986  0.000000 0.000000 0.064140  0.064140  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
-3.04818 4.99912 -4.00831  -0.072436 0.000000 -0.037979  0.081788  0.03 0.00  5  rooms::mirUV  0.000 1 1 0
12.34764 9.20338 -9.95918  0.004142 0.000000 0.000000  0.004142  0.00 0.00  7  rooms  0.000 1 1 0
45.53172 6.25613 -76.01254  0.000000 0.000000 -0.100021  0.100021  0.00 0.00  6  rooms  0.000 1 1 0
11.87941 4.80963 -5.48132  0.000000 0.000000 0.073259  0.073259  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
38.80006 9.26667 -76.01431  0.000000 0.000000 -0.101791  0.101791  0.00 0.00  6  rooms  0.000 1 1 0
3.70064 -0.01861 -14.95233  0.000000 -0.018614 0.000000  0.018614  0.00 0.00  5  floor::mirUV  1.000 1 1 0
-0.72325 -0.00420 -6.29500  0.000000 -0.004202 0.000000  0.004202  0.00 0.00  9  floor::mirUV  1.000 1 1 0
49.43667 15.20637 -70.05539  0.062672 0.000000 0.000000  0.062672  0.00 0.00  6  rooms  0.000 1 1 0
-8.65491 -0.02450 -51.53863  0.000000 -0.024496 0.000000  0.024496  0.00 0.00  5  floor::mirUV  1.000 1 1 0
-9.86941 0.61717 -37.02511  0.005390 0.000000 0.005390  0.007623  45.00 45.00  7  rooms::mirUV  0.000 2 1 0
12.38058 0.30738 -6.30133  0.037083 0.000000 0.000000  0.037083  0.00 0.00  6  rooms  0.000 1 1 0
17.79629 15.26966 -52.98965  -0.101788 0.000000 0.000000  0.101788  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
5.17416 0.00000 -43.03683  0.000000 0.000000 0.000000  0.000000  0.00 0.00  2  rooms::mirUV  0.000 1 1 0
-12.38411 10.81262 -10.06676  -0.040612 0.000000 0.000000  0.040612  0.00 0.00  10  rooms::mirUV  0.000 1 1 0
12.44352 0.25911 -7.85181  0.100023 -0.000053 -0.000004  0.100023  0.06 0.02  5  rooms  0.000 1 1 0
-2.65192 -0.00420 -6.29500  0.000000 -0.004202 0.000000  0.004202  0.00 0.00  7  floor::mirUV  1.000 1 1 0
32.99054 6.25613 -49.27398  0.000000 0.000000 0.100025  0.100025  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
41.82777 10.74933 -49.24280  0.000000 0.000000 0.131199  0.131199  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
6.78892 0.00080 -40.11637  0.000000 0.000798 0.000000  0.000798  0.00 0.00  6  floor::mirUV  1.000 1 1 0
12.44529 9.26968 -36.90995  0.101789 -0.000002 0.000000  0.101789  0.00 0.00  6  rooms  0.000 1 1 0
-10.02247 12.31334 -37.06750  -0.000610 0.002382 -0.037003  0.037084  3.80 3.80  11  rooms  0.000 1 1 0
17.89393 9.20338 -64.10995  -0.004141 0.000000 0.000000  0.004141  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
-9.89650 -0.00832 -31.47954  0.000000 -0.008320 0.000000  0.008320  0.00 0.00  8  floor::mirUV  1.000 1 1 0
-2.67152 0.48543 2.51405  0.023055 0.010976 0.000000  0.025534  0.02 0.00  4  rooms::mirUV  0.430 1 1 0
-12.40764 4.80963 -32.44990  -0.064141 0.000001 0.000000  0.064141  0.00 0.00  7  rooms::mirUV  0.000 1 1 0
47.74487 7.81112 -49.33692  0.000000 0.000000 0.037083  0.037083  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
-1.52606 12.20427 -5.52396  0.000000 0.000000 0.030612  0.030612  0.00 0.00  9  rooms::mirUV  0.000 1 1 0
12.37411 0.20492 -29.41225  0.030612 0.000000 0.000000  0.030612  0.00 0.00  9  rooms  0.000 1 1 0
13.47269 6.95531 -23.47676  0.045521 0.091043 0.000000  0.101788  0.02 0.00  5  rooms  0.894 1 1 0
9.65541 -0.02920 -16.18638  0.000000 -0.029202 0.000000  0.029202  0.00 0.00  4  floor::mirUV  1.000 1 1 0
-3.59215 -0.00420 -6.29500  0.000000 -0.004202 0.000000  0.004202  0.00 0.00  7  floor::mirUV  1.000 1 1 0
26.04370 7.74784 -49.26986  0.000000 0.000000 0.104141  0.104141  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
12.44529 9.26968 -35.63221  0.101789 0.000000 0.000000  0.101789  0.00 0.00  6  rooms  0.000 1 1 0
3.36228 5.61145 2.80449  -0.009922 -0.004842 0.000000  0.011040  0.02 0.00  8  rooms  0.439 1 1 0
-12.44764 7.74482 -8.52895  -0.104141 0.000001 0.000003  0.104141  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
17.79805 6.25674 -58.87271  -0.100023 0.000004 0.000000  0.100023  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
-12.36617 1.68156 -25.90448  -0.022671 0.000000 0.000000  0.022671  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
-10.67701 6.25613 -5.45455  0.000000 0.000000 0.100024  0.100024  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
-3.89290 6.31037 -5.51749  0.000000 0.000000 0.037083  0.037083  0.00 0.00  8  rooms::mirUV  0.000 1 1 0
12.42231 7.46426 -24.35965  0.078808 0.038165 -0.000412  0.087564  25.84 25.84  2  rooms  0.000 1 1 0
12.34350 0.00000 -15.97121  0.000000 0.000000 0.000000  0.000000  0.00 0.00  4  rooms  0.000 1 1 0
-12.44529 9.26968 -34.89690  -0.101789 0.000000 0.000000  0.101789  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
-12.39382 9.20338 -13.02848  -0.050318 0.000001 -0.000001  0.050318  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
12.35706 4.68103 -5.54775  0.013561 -0.002027 0.006827  0.015318  63.53 27.71  7  rooms  0.000 2 1 0
12.32165 2.48220 -20.63142  -0.021848 0.013502 0.000000  0.025683  31.72 31.72  2  rooms  0.000 1 1 1
31.36141 1.80813 -49.32692  0.000000 0.000000 0.047081  0.047081  0.00 0.00  7  rooms::mirUV  0.000 1 1 0
-6.00299 -0.00420 -6.29500  0.000000 -0.004202 0.000000  0.004202  0.00 0.00  7  floor::mirUV  1.000 1 1 0
6.99144 -0.01038 -9.92754  0.000000 -0.010379 0.000000  0.010379  0.00 0.00  5  floor::mirUV  1.000 1 1 0
2.27824 -0.02803 3.83685  0.000000 -0.028026 0.000000  0.028026  0.00 0.00  8  floor::mirUV  1.000 1 1 0
1.33802 -0.02450 -6.16211  0.000000 -0.024496 0.000000  0.024496  0.00 0.00  5  floor::mirUV  1.000 1 1 0
49.47403 0.25314 -51.27887  0.100025 0.000000 0.000000  0.100025  0.00 0.00  4  rooms  0.000 1 1 0
3.07904 5.60086 -5.25966  -0.006834 0.000000 -0.013669  0.015282  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
35.92603 13.74179 -49.26986  0.000000 0.000000 0.104141  0.104141  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
11.01714 3.33419 -51.42801  0.063244 0.000001 0.032703  0.071199  0.00 0.00  6  rooms  0.000 1 1 0
-12.38411 10.81262 -35.56591  -0.040612 0.000000 0.000000  0.040612  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
7.16019 -0.01038 -9.92754  0.000000 -0.010379 0.000000  0.010379  0.00 0.00  4  floor::mirUV  1.000 1 1 0
21.47908 0.30739 -75.94959  0.000000 0.000005 -0.037079  0.037079  0.00 0.00  7  rooms  0.000 1 1 0
1.09693 -0.00244 -23.64733  0.000000 -0.002437 0.000000  0.002437  0.00 0.00  7  floor::mirUV  1.000 1 1 0
27.39618 9.26667 -76.01431  0.000000 0.000000 -0.101791  0.101791  0.02 0.00  6  rooms  0.000 1 1 0
8.95145 7.81112 -5.51749  0.000000 0.000000 0.037083  0.037083  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
39.53777 13.67850 -49.30574  0.000000 0.000000 0.068260  0.068260  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
12.37411 6.20189 -30.91299  0.030612 0.000000 0.000000  0.030612  0.00 0.00  9  rooms  0.000 1 1 0
-2.27824 -0.02450 -6.16211  0.000000 -0.024496 0.000000  0.024496  0.00 0.00  4  floor::mirUV  1.000 1 1 0
-7.58932 4.93740 -56.23648  0.000000 0.000000 -0.073555  0.073555  0.00 0.00  6  rooms  0.000 1 1 0
-2.59165 -0.02450 -6.16211  0.000000 -0.024496 0.000000  0.024496  0.00 0.00  5  floor::mirUV  1.000 1 1 0
9.71568 -0.01567 -7.42780  0.000000 -0.015673 0.000000  0.015673  0.00 0.00  6  floor::mirUV  1.000 1 1 0
-3.70064 -0.02450 -6.16211  0.000000 -0.024496 0.000000  0.024496  0.00 0.00  6  floor::mirUV  1.000 1 1 0
-4.94484 3.85649 -37.02688  -0.007443 -0.000853 0.003620  0.008321  26.55 26.55  3  rooms  0.000 1 1 0
-12.38205 9.33598 -8.04799  -0.038553 0.000000 0.000000  0.038553  0.00 0.00  10  rooms::mirUV  0.000 1 1 0
-3.50879 2.22078 -0.30338  0.013999 0.006665 0.000000  0.015504  0.02 0.00  7  rooms::mirUV  0.430 1 1 0
-3.85734 -0.02450 -6.16211  0.000000 -0.024496 0.000000  0.024496  0.00 0.00  4  floor::mirUV  1.000 1 1 0
-4.91679 1.82621 -44.35945  0.020612 0.000000 0.000000  0.020612  0.00 0.00  4  rooms  0.000 1 1 0
0.27725 -0.02920 -31.31681  0.000000 -0.029202 0.000000  0.029202  0.00 0.00  6  floor::mirUV  1.000 1 1 0
-8.70313 -0.02803 -11.18690  0.000000 -0.028026 0.000000  0.028026  0.00 0.00  6  floor::mirUV  1.000 1 1 0
-10.11347 -0.00979 -17.45207  0.000000 -0.009790 0.000000  0.009790  0.00 0.00  4  floor::mirUV  1.000 1 1 0
-11.39423 12.34350 -5.55457  0.000000 0.000000 0.000000  0.000000  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
-2.62114 7.16014 -2.49009  -0.001856 0.000906 0.000000  0.002065  0.03 0.00  3  rooms::mirUV  0.439 1 1 0
-6.00299 -0.02450 -6.16211  0.000000 -0.024496 0.000000  0.024496  0.00 0.00  4  floor::mirUV  1.000 1 1 0
-7.10354 4.68306 -5.47485  0.000000 0.000000 0.079730  0.079730  0.00 0.00  8  rooms::mirUV  0.000 1 1 0
-12.47470 4.74333 -33.90846  -0.131200 0.000000 0.000000  0.131200  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
12.44529 3.26669 -26.53129  0.101789 0.000000 0.000000  0.101789  0.00 0.00  5  rooms  0.000 1 1 0
2.46870 0.00000 -51.56015  0.000000 0.000000 0.000000  0.000000  0.00 0.00  3  floor::mirUV  1.000 1 1 0
1.33802 -0.00626 -6.02921  0.000000 -0.006261 0.000000  0.006261  0.00 0.00  6  floor::mirUV  1.000 1 1 0
24.46068 0.25314 -76.01254  0.000000 0.000000 -0.100021  0.100021  0.00 0.00  6  rooms  0.000 1 1 0
1.08488 0.00000 -5.55457  0.000000 0.000000 0.000000  0.000000  0.00 0.00  3  floor::mirUV  1.000 1 1 0
17.89808 12.25671 -58.01445  0.000000 0.000000 0.000000  0.000000  0.00 0.00  3  rooms::mirUV  0.000 1 1 0
-12.32165 2.48220 -21.23131  0.021848 0.013503 0.000000  0.025684  31.72 31.72  2  rooms::mirUV  0.000 1 1 1
12.34350 12.34350 -13.85751  0.000000 0.000000 0.000000  0.000000  0.00 0.00  3  rooms  0.000 1 1 0
2.85685 9.20495 -5.48190  0.000000 0.000000 0.072671  0.072671  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
12.35893 4.04921 -18.50572  0.015426 0.000000 0.009533  0.018134  31.72 31.72  2  rooms::mirUV  0.000 1 1 1
3.70305 12.30969 -5.55457  0.000000 0.000000 0.000000  0.000000  0.00 0.00  2  rooms::mirUV  0.000 1 1 0
-12.44352 12.25912 -10.83883  -0.100024 0.000000 0.000000  0.100024  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
-0.16876 0.00197 -24.68700  0.000000 0.001974 0.000000  0.001974  0.00 0.00  5  floor::mirUV  1.000 1 1 0
-12.39342 10.78441 -5.54190  -0.049915 0.038088 0.019004  0.065600  40.46 40.46  4  rooms::mirUV  0.000 1 1 0
12.37822 6.30136 -24.68992  0.016834 0.000006 -0.011862  0.020594  28.27 28.27  3  rooms  0.000 1 1 0
-2.53430 4.74694 -37.89990  -0.065600 -0.000000 0.000000  0.065600  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
7.48566 0.00403 -14.85107  0.000000 0.004033 0.000000  0.004033  0.00 0.00  9  floor::mirUV  1.000 1 1 0
29.02531 12.25912 -76.01254  0.000000 0.000000 -0.100021  0.100021  0.00 0.00  5  rooms  0.000 1 1 0
-12.32727 7.39607 -23.27289  0.016230 -0.010030 0.000000  0.019079  31.72 31.72  2  rooms::mirUV  0.000 1 1 1
3.77516 3.26934 1.94822  0.101789 0.000000 -0.000001  0.101789  0.00 0.00  4  rooms  0.000 1 1 0
31.97618 1.68156 -75.93314  0.000000 0.000000 -0.020615  0.020615  0.00 0.00  5  rooms  0.000 1 1 0
0.27484 -0.00185 -56.80035  0.000000 -0.001849 0.000000  0.001849  0.00 0.00  6  floor::mirUV  1.000 1 1 0
42.39642 3.27271 -49.27221  -0.000008 -0.000006 0.101788  0.101788  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
6.60570 12.34350 -5.55457  0.000000 0.000000 0.000000  0.000000  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
12.36645 4.26116 -18.50106  0.022951 0.000000 0.014185  0.026981  31.72 31.72  2  rooms  0.000 1 1 1
-12.32793 7.39875 -24.67965  0.015573 -0.007352 0.007353  0.018725  43.69 33.73  3  rooms::mirUV  0.894 3 0 0
37.37073 3.27272 -76.01431  0.000000 0.000000 -0.101791  0.101791  0.00 0.00  5  rooms  0.000 1 1 0
-1.32596 0.00000 -5.55457  0.000000 0.000000 0.000000  0.000000  0.00 0.00  3  floor::mirUV  1.000 1 1 0
-2.43495 -0.02332 -6.02921  0.000000 -0.023320 0.000000  0.023320  0.00 0.00  8  floor::mirUV  1.000 1 1 0
-4.66498 7.81112 -5.49190  0.000000 0.000000 0.062671  0.062671  0.00 0.00  7  rooms::mirUV  0.000 1 1 0
-7.68817 0.00227 -45.11284  0.000000 0.002268 0.000000  0.002268  0.00 0.00  7  floor::mirUV  1.000 1 1 0
-5.46055 -0.00156 -17.58497  0.000000 -0.001555 0.000000  0.001555  0.00 0.00  8  floor::mirUV  1.000 1 1 0
49.40403 7.68455 -67.80064  0.030025 0.000000 0.000000  0.030025  0.00 0.00  9  rooms  0.000 1 1 0
12.39351 0.25917 -34.87280  0.050013 0.000000 0.000000  0.050013  0.00 0.00  5  rooms  0.000 1 1 0
-3.85734 0.00000 -5.55457  0.000000 0.000000 0.000000  0.000000  0.00 0.00  3  floor::mirUV  1.000 1 1 0
13.32817 3.26910 -55.15520  0.052350 0.000000 0.087296  0.101789  0.02 0.00  6  rooms::mirUV  0.000 1 1 0
12.04215 -0.02450 -6.16211  0.000000 -0.024496 0.000000  0.024496  0.00 0.00  4  floor::mirUV  1.000 1 1 0
-5.17125 0.00000 -5.55457  0.000000 0.000000 0.000000  0.000000  0.00 0.00  3  floor::mirUV  1.000 1 1 0
-4.88195 -0.02832 -19.97381  0.000000 -0.028320 0.000000  0.028320  0.00 0.00  6  floor::mirUV  1.000 1 1 0
49.45578 18.20786 -69.96469  0.081787 -0.000011 -0.000015  0.081787  0.00 0.00  6  rooms  0.000 1 1 0
16.25293 3.26910 -62.24765  -0.045313 0.000000 -0.091145  0.101787  0.05 0.02  5  rooms  0.000 1 1 0
12.40617 3.20642 -16.05348  0.062671 0.000000 0.000000  0.062671  0.00 0.00  6  rooms  0.000 1 1 0
-3.72824 2.51863 -2.49860  -0.054865 -0.011786 -0.006522  0.056494  14.86 13.79  5  rooms::mirUV  0.430 2 1 0
6.11148 -0.02097 -16.02184  0.000000 -0.020967 0.000000  0.020967  0.00 0.00  4  floor::mirUV  1.000 1 1 0
42.61160 18.30731 -75.94960  0.000000 0.000000 -0.037079  0.037079  0.00 0.00  8  rooms  0.000 1 1 0
17.86099 18.30973 -61.90796  -0.037083 0.000000 0.000000  0.037083  0.00 0.00  8  rooms::mirUV  0.000 1 1 0
46.97642 7.68455 -49.35456  0.000000 0.000000 0.019436  0.019436  0.00 0.00  7  rooms::mirUV  0.000 1 1 0
-8.56752 10.68002 -5.47602  0.000000 0.000000 0.078553  0.078553  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
3.54561 1.65866 -5.48372  -0.003146 0.000000 -0.006292  0.007035  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
-12.44529 3.26910 -53.45796  -0.101789 0.000000 0.000000  0.101789  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
5.86738 9.26968 -5.45279  0.000000 -0.000001 0.101789  0.101789  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
9.77596 -0.00891 -24.68700  0.000000 -0.008908 0.000000  0.008908  0.00 0.00  4  floor::mirUV  1.000 1 1 0
-12.32771 4.63855 -24.67724  0.015788 0.000000 0.009758  0.018560  31.72 31.72  2  rooms  0.000 1 1 1
31.42289 4.74634 -76.04372  0.000000 0.000000 -0.131203  0.131203  0.00 0.00  6  rooms  0.000 1 1 0
12.44529 9.26968 -16.05348  0.101789 0.000000 0.000000  0.101789  0.00 0.00  4  rooms  0.000 1 1 0
-2.46870 7.86791 -5.24738  0.000000 -0.001072 -0.001393  0.001758  0.00 0.00  6  rooms::mirUV  0.610 1 1 0
1.33078 -0.00244 3.70305  0.000000 -0.002437 0.000000  0.002437  0.00 0.00  6  floor::mirUV  1.000 1 1 0
4.34433 0.00000 -5.55457  0.000000 0.000000 0.000000  0.000000  0.00 0.00  2  rooms::mirUV  0.000 1 1 0
34.48134 18.20787 -49.34339  0.000000 0.000000 0.030613  0.030613  0.00 0.00  9  rooms::mirUV  0.000 1 1 0
17.83599 12.20367 -59.47060  -0.062082 0.000000 0.000000  0.062082  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
39.53777 1.74485 -49.26986  0.000000 0.000000 0.104141  0.104141  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
4.52032 -0.02803 -11.18690  0.000000 -0.028026 0.000000  0.028026  0.00 0.00  6  floor::mirUV  1.000 1 1 0
-5.09893 -0.00156 -32.72112  0.000000 -0.001555 0.000000  0.001555  0.00 0.00  6  floor::mirUV  1.000 1 1 0
19.98827 4.68306 -49.35839  -0.000002 -0.000001 0.015614  0.015614  0.00 0.00  11  rooms::mirUV  0.000 1 1 0
4.41184 0.00000 -5.55457  0.000000 0.000000 0.000000  0.000000  0.00 0.00  3  rooms::mirUV  0.000 1 1 0
2.56872 0.25797 -47.55854  0.100024 0.000006 0.000000  0.100024  0.00 0.00  5  rooms  0.000 1 1 0
4.99200 3.33419 -39.39446  -0.038523 0.000000 -0.001518  0.038553  0.03 0.00  6  rooms::mirUV  0.000 1 1 0
17.88393 4.68306 -72.54579  -0.014141 0.000000 0.000000  0.014141  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
-13.53971 6.20490 -19.07913  -0.013690 0.000000 0.027380  0.030612  0.02 0.00  6  rooms::mirUV  0.000 1 1 0
5.88004 6.25613 -5.45455  0.000000 0.000000 0.100024  0.100024  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
-6.98661 4.68185 -56.17618  0.000000 0.000000 -0.013260  0.013260  0.00 0.00  6  rooms  0.000 1 1 0
7.34101 -0.02597 -13.81954  0.000000 -0.025967 0.000000  0.025967  0.00 0.00  8  floor::mirUV  1.000 1 1 0
-12.42529 10.81021 -21.96878  -0.081788 0.000000 0.000000  0.081788  0.00 0.00  7  rooms::mirUV  0.000 1 1 0
5.82097 0.00000 -5.55457  0.000000 0.000000 0.000000  0.000000  0.00 0.00  2  rooms::mirUV  0.000 1 1 0
-12.41705 0.20492 -36.97626  -0.073553 0.000000 0.000000  0.073553  0.00 0.00  7  rooms::mirUV  0.000 1 1 0
12.39558 7.81112 -12.97152  0.052083 0.000000 0.000000  0.052083  0.00 0.00  5  rooms  0.000 1 1 0
17.86099 0.30738 -49.80011  -0.037083 0.000000 0.000000  0.037083  0.00 0.00  8  rooms::mirUV  0.000 1 1 0
8.58259 -0.01744 -7.52905  0.000000 -0.017437 0.000000  0.017437  0.00 0.00  6  floor::mirUV  1.000 1 1 0
-12.32764 7.39630 -21.45111  0.015859 -0.009801 0.000000  0.018643  31.72 31.72  2  rooms::mirUV  0.000 1 1 1
4.93017 -0.01714 -7.42780  0.000000 -0.017143 0.000000  0.017143  0.00 0.00  5  floor::mirUV  1.000 1 1 0
-12.34350 12.25912 -24.68700  0.000000 0.000000 0.000000  0.000000  0.00 0.00  3  rooms::mirUV  0.000 1 1 0
-5.04589 -0.00185 -41.58096  0.000000 -0.001849 0.000000  0.001849  0.00 0.00  5  floor::mirUV  1.000 1 1 0
-3.22992 2.90844 -5.34363  0.010249 0.000000 -0.020498  0.022917  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
-12.34903 3.26356 -34.89719  -0.005528 -0.003133 -0.000290  0.006361  29.65 29.64  5  rooms::mirUV  0.000 1 1 0
17.85952 3.33600 -57.52505  -0.038553 0.000000 0.000000  0.038553  0.00 0.00  8  rooms::mirUV  0.000 1 1 0
12.34470 1.68156 -16.78125  0.001201 0.000000 0.000000  0.001201  0.00 0.00  8  rooms  0.000 1 1 0
-4.94676 4.39439 -37.02451  -0.009363 -0.002986 0.005985  0.011507  35.54 35.54  3  rooms  0.000 1 1 0
4.34433 0.20492 -5.52396  0.000000 0.000000 0.030612  0.030612  0.00 0.00  7  rooms::mirUV  0.000 1 1 0
31.42289 4.74634 -49.24280  0.000000 0.000000 0.131199  0.131199  0.07 0.00  6  rooms::mirUV  0.000 1 1 0
12.47470 4.74333 -8.51629  0.131200 0.000000 0.000000  0.131200  0.00 0.00  6  rooms  0.000 1 1 0
5.97286 0.20492 -5.52396  0.000000 0.000000 0.030612  0.030612  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
2.46870 4.74598 4.93740  0.000000 0.000000 0.000000  0.000000  0.00 0.00  3  rooms  0.000 1 1 0
2.71219 -0.00420 -8.82639  0.000000 -0.004202 0.000000  0.004202  0.00 0.00  6  floor::mirUV  1.000 1 1 0
-12.34823 4.68306 -7.89610  -0.004729 0.000000 0.000000  0.004729  0.00 0.00  7  rooms::mirUV  0.000 1 1 0
49.44108 15.33294 -54.42772  0.067081 0.000000 0.000000  0.067081  0.00 0.00  6  rooms  0.000 1 1 0
7.32293 0.20492 -5.52396  0.000000 0.000000 0.030612  0.030612  0.00 0.00  10  rooms::mirUV  0.000 1 1 0
5.80832 1.80813 -5.48985  -0.000000 0.000000 0.064730  0.064730  0.00 0.00  7  rooms::mirUV  0.000 1 1 0
42.33495 10.67701 -75.92784  0.000000 0.000000 -0.015320  0.015320  0.00 0.00  6  rooms  0.000 1 1 0
-13.63993 6.20490 -23.46952  -0.062082 -0.000001 0.000002  0.062082  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
12.44529 9.26968 -13.95243  0.101789 0.000000 0.000000  0.101789  0.00 0.00  5  rooms  0.000 1 1 0
13.61493 6.30977 -22.93191  0.037083 0.000000 0.000000  0.037083  0.00 0.00  10  rooms  0.000 1 1 0
42.48864 15.33294 -49.33545  0.000000 0.000000 0.038551  0.038551  0.00 0.00  8  rooms::mirUV  0.000 1 1 0
8.99786 0.20492 -5.52396  0.000000 0.000000 0.030612  0.030612  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
42.48771 0.00238 -63.47277  -0.000935 0.002380 -0.000179  0.002563  21.80 21.80  4  floor::mirUV  1.000 1 1 0
-11.60337 10.74511 -37.16170  0.000000 0.000000 -0.131199  0.131199  0.00 0.00  5  rooms  0.000 1 1 0
2.45012 -0.03010 2.71007  0.012762 -0.030104 0.001487  0.032732  23.11 23.11  6  floor::mirUV  1.000 1 1 0
-13.60748 6.20960 -24.07589  -0.029634 0.004704 -0.006062  0.030612  52.41 14.51  7  rooms::mirUV  0.000 2 1 0
23.87666 4.74634 -76.04372  0.000000 0.000000 -0.131203  0.131203  0.00 0.00  5  rooms  0.000 1 1 0
12.41676 6.20189 -17.50269  0.073259 0.000000 0.000004  0.073259  0.00 0.00  6  rooms  0.000 1 1 0
-12.32726 7.41857 -23.02982  0.016245 -0.007534 0.000061  0.017907  24.88 24.88  34  rooms::mirUV  0.000 1 1 0
17.79393 7.74784 -67.90703  -0.104141 0.000000 0.000000  0.104141  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
12.37949 9.26968 -5.51859  0.035988 0.000000 0.035988  0.050895  45.01 45.00  5  rooms  0.000 2 1 0
2.54344 -0.01273 -12.42095  0.000000 -0.012732 0.000000  0.012732  0.00 0.00  5  floor::mirUV  1.000 1 1 0
4.47512 0.25917 -5.45455  0.000000 0.000000 0.100024  0.100024  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
-3.56804 0.00844 -24.68700  0.000000 0.008445 0.000000  0.008445  0.00 0.00  6  floor::mirUV  1.000 1 1 0
